theta_deg,mode,energy_keV,ff_cm2_g,pp_cm2_g,absorption_cm2_g,scattering_cm2_g,total_cm2_g
5.0,1,0.0972251206720105,5.043651240251301e-5,2.942005111549101e-7,5.0730712913667916e-5,3.021019414988356e-9,5.0733733933082904e-5
5.0,1,0.0984022054179168,5.201781899466167e-5,2.939915270039928e-7,5.231181052166566e-5,3.1058707534634304e-9,5.231491639241912e-5
5.0,1,0.09959354088924743,5.365575837335303e-5,2.937927172895644e-7,5.394955109064259e-5,3.1936541723599465e-9,5.395274474481495e-5
5.0,1,0.10079929961663443,5.5356960407071576e-5,2.936043541635913e-7,5.5650564761235164e-5,3.284508162341349e-9,5.565384926939751e-5
5.0,1,0.10201965621950299,5.712197613495485e-5,2.934267180513102e-7,5.741540285300616e-5,3.3785798489445925e-9,5.741878143285511e-5
5.0,1,0.10325478743136017,5.8953583101317274e-5,2.932600979537883e-7,5.924684319927106e-5,3.4760256212326186e-9,5.925031922489229e-5
5.0,1,0.10450487212538967,6.085456779151663e-5,2.9310479176384924e-7,6.114767258328048e-5,3.5770118110519345e-9,6.115124959509153e-5
5.0,1,0.10577009134035636,6.282789810538676e-5,2.929611065962657e-7,6.312085921198302e-5,3.6817154258458263e-9,6.312454092740886e-5
5.0,1,0.10705062830682466,6.487667984958508e-5,2.928293591331222e-7,6.51695092087182e-5,3.790324938218917e-9,6.517329953365642e-5
5.0,1,0.10834666847369404,6.700416357585377e-5,2.927098759849683e-7,6.729687345183874e-5,3.903041138292168e-9,6.730077649297704e-5
5.0,1,0.10965839953505611,6.921375194977917e-5,2.926029940684793e-7,6.950635494384765e-5,4.020078055885657e-9,6.951037502190354e-5
5.0,1,0.11098601145737663,7.150900713368704e-5,2.925090610021948e-7,7.180151619468923e-5,4.141663951268087e-9,7.18056578586405e-5
5.0,1,0.1123296965070067,7.389365918807554e-5,2.9242843552012547e-7,7.418608762359566e-5,4.268042393251882e-9,7.419035566598891e-5
5.0,1,0.11368964927802695,7.637161413774502e-5,2.923614879058809e-7,7.66639756256509e-5,4.3994734131140525e-9,7.666837509906401e-5
5.0,1,0.11506606672042903,7.894696325222755e-5,2.923086004466656e-7,7.92392718526742e-5,4.536234761870454e-9,7.924380808743608e-5
5.0,1,0.11645914816863796,8.162399222210358e-5,2.922701679098188e-7,8.19162623900134e-5,4.678623260392839e-9,8.192094101327379e-5
5.0,1,0.11786909537038012,8.440719137720698e-5,2.922465980419571e-7,8.469943797524893e-5,4.826956266565708e-9,8.47042649315155e-5
5.0,1,0.11929611251590053,8.730126589837477e-5,2.9223831209311644e-7,8.759350421046788e-5,4.981573252908618e-9,8.759848578372078e-5
5.0,1,0.12074040626753392,9.03111472507247e-5,2.922457453661861e-7,9.060339299609088e-5,5.1428375227239026e-9,9.06085358336136e-5
5.0,1,0.12220218578963389,9.34420044763593e-5,2.9226934779437696e-7,9.373427382415368e-5,5.3111380539000835e-9,9.373958496220758e-5
5.0,1,0.12368166277886426,9.66992570385988e-5,2.923095845469354e-7,9.699156662314574e-5,5.486891508714336e-9,9.699705351465445e-5
5.0,1,0.12517905149485728,0.00010008858768620293,2.923669366661202e-7,0.00010038095462286905,5.6705443972126945e-9,0.00010038662516726626
5.0,1,0.12669456879124294,0.00010361595619622343,2.924419017365579e-7,0.00010390839809795999,5.862575421013425e-9,0.000103914260673381
5.0,1,0.128228434147054,0.00010728730867520892,2.925349945889487e-7,0.00010757984366979786,6.063498014233064e-9,0.0001075859071678121
5.0,1,0.12978086969851124,0.00011110981421799871,2.9264674804019253e-7,0.0001114024609660389,6.273863100342893e-9,0.00011140873482913924
5.0,1,0.13135210027119334,0.00011509005196267094,2.927777136729381e-7,0.00011538282967634388,6.49426205787926e-9,0.00011538932393840175
5.0,1,0.1329423534125966,0.0001192352452811391,2.929284626555064e-7,0.0001195281737437946,6.725329958945714e-9,0.00011953489907375355
5.0,1,0.13455185942508852,0.00012365918616891546,2.9309958660470135e-7,0.00012395228575552017,6.967749070911337e-9,0.00012395925350459108
5.0,1,0.13618085139926042,0.00012805120900525569,2.9329169850229665e-7,0.00012834450070375799,7.2222526371890746e-9,0.00012835172295639518
5.0,1,0.13782956524768405,0.0001327462473682699,2.935054336429715e-7,0.00013303975280191287,7.48962900460289e-9,0.00013304724243091748
5.0,1,0.13949823973907657,0.00013763144137376895,2.9374145065858257e-7,0.00013792518282442753,7.77072605968711e-9,0.00013793295355048722
5.0,1,0.1411871165328795,0.00014271431416110024,2.940004325798638e-7,0.0001430083145936801,8.066456112630342e-9,0.00014301638104979273
5.0,1,0.1428964402142559,0.00014802250130926817,2.9428308796577615e-7,0.00014831678439723394,8.377801116720138e-9,0.00014832516219835066
5.0,1,0.14462645832951174,0.00015355744709314486,2.9459015209448167e-7,0.00015385203724523934,8.705818360035664e-9,0.0001538607430635994
5.0,1,0.14637742142194562,0.00015933015529388022,2.9492238822136447e-7,0.00015962507768210157,9.051646698039523e-9,0.00015963412932879962
5.0,1,0.14814958306813295,0.00016535136572623963,2.952805889098496e-7,0.00016564664631514946,9.416513236873878e-9,0.00016565606282838635
5.0,1,0.14994319991464902,0.0001716331608983926,2.95665577438268e-7,0.00017192882647583087,9.801740675534304e-9,0.0001719386282165064
5.0,1,0.15175853171523707,0.00017818801026747255,2.96078209288852e-7,0.0001784840884767614,1.0208755316372135e-8,0.00017849429723207775
5.0,1,0.153595841368426,0.00018502903407507985,2.965193737250116e-7,0.00018532555344880487,1.0639095584298612e-8,0.00018533619254438918
5.0,1,0.15545539495560365,0.00019217004363436308,2.9698999546111976e-7,0.0001924670336298242,1.1094421492532234e-8,0.00019247812805131672
5.0,1,0.15733746177955107,0.0001996256006949941,2.974910364327811e-7,0.0001999230917314269,1.1576525470416492e-8,0.0001999346682568973
5.0,1,0.15924231440344339,0.0002074108915249862,2.980234976714652e-7,0.00020770891502265768,1.2087338124897799e-8,0.0002077210023607826
5.0,1,0.1611702286903224,0.00021554220966084185,2.9858842130098815e-7,0.00021584079808214285,1.2628954199970523e-8,0.00021585342703634282
5.0,1,0.1631214838430478,0.00022403648112055195,2.99186892646637e-7,0.0002243356680131986,1.3203629208772612e-8,0.00022434887164240737
5.0,1,0.16509636244473133,0.0002329116272976586,2.998200424835688e-7,0.00023321144734014216,1.3813803634271e-8,0.00023322526114377643
5.0,1,0.167095150499661,0.00024218653960515906,3.004890494224703e-7,0.00024248702865458153,1.4462116031998972e-8,0.00024250149077061352
5.0,1,0.16911813747472051,0.00025188113970019084,3.011951424468749e-7,0.0002521823348426377,1.5151420120830007e-8,0.00025219748626275853
5.0,1,0.17116561634131025,0.00026201644668601593,3.019396036136661e-7,0.0002623183862896296,1.58848035405206e-8,0.00026233427109317013
5.0,1,0.17323788361777565,0.0002726139932574149,3.0272377092714915e-7,0.00027291671702834203,1.6665608049693692e-8,0.0002729333826363917
5.0,1,0.1753352394123494,0.00028369847724371284,3.0354904140180284e-7,0.00028400202628511465,1.749745181655708e-8,0.0002840195237369312
5.0,1,0.17745798746661354,0.00029529400045437464,3.0441687432569847e-7,0.00029559841732870035,1.8384253503864645e-8,0.0002956168015822042
5.0,1,0.17960643519948752,0.00030742668748150767,3.0532879474202184e-7,0.0003077320162762497,1.9330258751147744e-8,0.0003077513465350008
5.0,1,0.1817808937517492,0.0003201241458605956,3.0628639716442104e-7,0.00032043043225776004,2.0340069043475003e-8,0.00032045077232680354
5.0,1,0.18398167803109433,0.0003334155620800526,3.07291349545402e-7,0.000333722853429598,2.1418673354018174e-8,0.000333744272102952
5.0,1,0.18620910675774224,0.0003473318026428884,3.0834539751670297e-7,0.0003476401480404051,2.2571482674132283e-8,0.00034766271952307924
5.0,1,0.18846350251059293,0.0003619055227097331,3.094503689238867e-7,0.000362214973078657,2.3804367805394082e-8,0.00036223877744646243
5.0,1,0.19074519177394353,0.00037741614414332016,3.106081786781205e-7,0.00037772675232199826,2.5123700798346513e-8,0.00037775187602279663
5.0,1,0.1930545049847701,0.00039316568110114977,3.118208339593957e-7,0.0003934775019351092,2.6536400309835006e-8,0.000393504038335419
5.0,1,0.19539177658058188,0.00040996343142044554,3.130904397727004e-7,0.00041027652186021823,2.8049981300122746e-8,0.00041030457184151837
5.0,1,0.19775734504785503,0.00042753582236688606,3.1441920493347383e-7,0.00042785024157181953,2.9672609558302724e-8,0.00042787991418137783
5.0,1,0.2001515529710525,0.0004459200354509756,3.158094484711153e-7,0.0004462358448994467,3.1413161515753187e-8,0.00044626725806096244
5.0,1,0.20257474708223766,0.0004652391238969912,3.172636065146631e-7,0.00046555638750350584,3.3281289887996514e-8,0.00046558966879339385
5.0,1,0.20502727831128834,0.00048550691416485864,3.187842396930048e-7,0.00048582569840455164,3.528749580805353e-8,0.0004858609859003597
5.0,1,0.20750950183671904,0.0005067746728120707,3.20374041095203e-7,0.0005070950468531659,3.744320806472592e-8,0.0005071324900612306
5.0,1,0.21002177713711817,0.0005290963712897297,3.220358448408817e-7,0.0005294184071345706,3.9760870264876705e-8,0.0005294581680048354
5.0,1,0.21256446804320828,0.0005525313102701145,3.237726353145591e-7,0.000552855082905429,4.2254036718955935e-8,0.000552897336942148
5.0,1,0.21513794279053639,0.0005771419283687243,3.255875571241999e-7,0.0005774675159258485,4.4937478028971704e-8,0.0005775124534038775
5.0,1,0.2177425740728023,0.0006029946463662718,3.2748392584983235e-7,0.0006033221302921217,4.7827297413867896e-8,0.0006033699575895355
5.0,1,0.22037873909583272,0.0006301601592864978,3.29465239655058e-7,0.0006304896245261528,5.0941058935849604e-8,0.0006305405655850887
5.0,1,0.2230468196322084,0.0006587137535605401,3.31535191842473e-7,0.0006590452887523826,5.429792898560847e-8,0.0006590995866813682
5.0,1,0.22574720207655305,0.0006887356509792306,3.33697684441809e-7,0.0006890693486636724,5.791883245410742e-8,0.0006891272674961265
5.0,1,0.22848027750149139,0.0007203113827846293,3.359568429301667e-7,0.0007206473396275594,6.18266252946805e-8,0.0007207091662528541
5.0,1,0.23124644171428488,0.0007535321961220493,3.383170321935741e-7,0.0007538705131542429,6.604628527807726e-8,0.0007539365594395209
5.0,1,0.23404609531415285,0.0007884954966806129,3.4078287385213775e-7,0.0007888362795544651,7.060512306562304e-8,0.0007889068846775307
5.0,1,0.23687964375028794,0.0008253053311203654,3.433592650843749e-7,0.0008256486903854498,7.553301594400548e-8,0.0008257242234013937
5.0,1,0.23974749738057358,0.0008640711443385302,3.460513991013676e-7,0.0008644171957376315,8.086266682412524e-8,0.0008644980584044556
5.0,1,0.24265007153101248,0.0009049153900066737,3.488647874396466e-7,0.0009052642547941134,8.662989153605309e-8,0.0009053508846856494
5.0,1,0.2455877865558749,0.0009479636688166273,3.518052842604752e-7,0.0009483154741008878,9.28739377257945e-8,0.0009484083480386136
5.0,1,0.24856106789857457,0.0009933523596878672,3.5487911286614616e-7,0.0009937072388007335,9.963783919273522e-8,0.000993806876639926
5.0,1,0.25157034615328205,0.0010412276490870576,3.580928946686555e-7,0.0010415857419817263,1.0696880992987477e-7,0.001041692710791656
5.0,1,0.25461605712728386,0.0010917464406197755,3.614536808751121e-7,0.0010921078943006506,1.1491868275027568e-7,0.001092222812983401
5.0,1,0.25769864190409675,0.0011450768928916958,3.6496898718663857e-7,0.0011454418618788824,1.2354439801228941e-7,0.0011455654062768946
5.0,1,0.2608185469073456,0.0012014000077217443,3.686468318445412e-7,0.0012017686545535888,1.32908548694634e-7,0.0012019015631022836
5.0,1,0.2639762239654155,0.0012609103003973555,3.724957774003846e-7,0.001261282796174756,1.4307998898817912e-7,0.0012614258761637443
5.0,1,0.2671721303768856,0.001323817118929395,3.7652497663421913e-7,0.0013241936439060292,1.5413451447080302e-7,0.0013243477784205
5.0,1,0.27040672897675605,0.0013903459743321513,3.807442231015815e-7,0.001390726718555253,1.6615562317415117e-7,0.001390892874178427
5.0,1,0.27368048820347607,0.0014614061801035316,3.8516400685102715e-7,0.0014617913441103826,1.792353681024841e-7,0.001461970579478485
5.0,1,0.2769938821667837,0.0015354451546208856,3.8979557594276816e-7,0.0015358349501968284,1.9347531330529757e-7,0.0015360284255101337
5.0,1,0.28034739071636733,0.0016141942802876722,3.94651004429422e-7,0.0016145889312921015,2.089876074014376e-7,0.001614797918899503
5.0,1,0.2837414995113577,0.00169784448263476,3.997432676652617e-7,0.0016982442259024253,2.2589619046747275e-7,0.0016984701220928928
5.0,1,0.28717670009066176,0.0017865440130031705,4.0508632578796817e-7,0.0017869490993289584,2.4433815263281355e-7,0.0017871934374815912
5.0,1,0.290653489944148,0.0018806455026168496,4.106952164555069e-7,0.0018810561978333052,2.6446526546438874e-7,0.0018813206630987696
5.0,1,0.29417237258469364,0.0019805530851219823,4.1658615801884107e-7,0.001980969671280001,2.864457105254503e-7,0.0019812561169905265
5.0,1,0.29773385762110344,0.002086685595202694,4.2277666450324657e-7,0.002087108371867197,3.104660332639263e-7,0.002087418837900461
5.0,1,0.30133846083191257,0.002199498930025928,4.292856739758281e-7,0.002199928215699904,3.3673335487435613e-7,0.0022002649490547783
5.0,1,0.30498670424008184,0.0023194965221044477,4.361336921182951e-7,0.002319932655796566,3.6547788000506965e-7,0.0023202981336765713
5.0,1,0.3086791161885978,0.002447224807914499,4.433429531082784e-7,0.0024476681508676075,3.9695574440576695e-7,0.002448065106612013
5.0,1,0.3124162314169879,0.0025832801672119273,4.5093760024561755e-7,0.002583731104812173,4.3145225385672426e-7,0.0025841625570660297
5.0,1,0.3161985911387623,0.0027283143623330446,4.589438891545035e-7,0.002728773306222199,4.6928557443369694e-7,0.0027292425917966327
5.0,1,0.32002674311979296,0.0028830406720825813,4.673904168578805e-7,0.002883508062499439,5.108109443753974e-7,0.0028840188734438146
5.0,1,0.3239012417576417,0.0030482408225547966,4.763083805734699e-7,0.00304871713093537,5.564254900477788e-7,0.003049273556425418
5.0,1,0.3278226481618487,0.003224772834434294,4.857318707387826e-7,0.0032252585663050328,6.065737430742091e-7,0.003225865140048107
5.0,1,0.3317915302351934,0.0034135744846013126,4.956982035577985e-7,0.0034140701828048706,6.617539731173802e-7,0.003414731936777988
5.0,1,0.3358084627559384,0.0036156949483968793,5.062482993025085e-7,0.003616201196696182,7.225254717009108e-7,0.0036169237221678825
5.0,1,0.3398740274610697,0.0038322744527752102,5.174271137331782e-7,0.0038327918798889433,7.89516947642065e-7,0.0038335813968365853
5.0,1,0.3439888131305447,0.004064578441045749,5.292841313633545e-7,0.004065107725177112,8.634362250056276e-7,0.004065971161402118
5.0,1,0.34815341567255975,0.0043140074900015896,5.418739309452052e-7,0.004314549363932535,9.450814712644676e-7,0.004315494445403799
5.0,1,0.3523684382098506,0.004582114635739808,5.552568355535432e-7,0.004582669892575362,1.0353542280345344e-6,0.004583705246803397
5.0,1,0.35663449116703705,0.004870625314938144,5.694996620887794e-7,0.0048711948146002325,1.1352745711548608e-6,0.0048723300891713875
5.0,1,0.3609521923590256,0.005181460378690641,5.846765880088228e-7,0.00518204505527865,1.2459987935247015e-6,0.005183291054072175
5.0,1,0.36532216708048215,0.005516762726918822,6.008701567744713e-7,0.005517363597075596,1.3688400858121396e-6,0.005518732437161409
5.0,1,0.3697450481963876,0.005878928223219184,6.181724480301769e-7,0.005879546395667214,1.50529279094348e-6,0.005881051688458157
5.0,1,0.3742214762336906,0.006270641687246953,6.36686444168895e-7,0.006271278373691122,1.6570609329104756e-6,0.006272935434624032
5.0,1,0.3787520994740691,0.006694918931337133,6.565276319412844e-7,0.006695575458969074,1.826091875275403e-6,0.00669740155084435
5.0,1,0.38333757404781527,0.0071551558349666824,6.77825886549778e-7,0.007155833660853232,2.014616157950403e-6,0.007157848277011182
5.0,1,0.38797856402885733,0.007655186904974154,7.007276967194361e-7,0.007655887632670873,2.2251948028990906e-6,0.007658112827473773
5.0,1,0.3926757415309314,0.008203462284053067,7.253988032162061e-7,0.008204187682856284,2.4607756841415584e-6,0.008206648458540425
5.0,1,0.3974297868049175,0.00879258173877599,7.520273411327651e-7,0.008793333766117123,2.7247609429189835e-6,0.008796058527060042
5.0,1,0.40224138833735495,0.009440485675743703,7.808275988643634e-7,0.009441266503342568,3.021087918895637e-6,0.009444287591261463
5.0,1,0.4071112429501492,0.010149475239362571,8.120445364060448e-7,0.010150287283898978,3.3543266944185586e-6,0.010153641610593397
5.0,1,0.4120400559014869,0.010926897558500785,8.459592431964161e-7,0.010927743517743982,3.7297981533768643e-6,0.01093147331589736
5.0,1,0.41702854098797176,0.011781151984708856,8.828955657587653e-7,0.011782034880274616,4.153717495610249e-6,0.011786188597770225
5.0,1,0.4220774206479979,0.012722094203802369,9.232282005035251e-7,0.012723017432002872,4.633369498796639e-6,0.012727650801501669
5.0,1,0.42718742606637394,0.013760988001304248,9.673926336039939e-7,0.013761955393937852,5.177323586372583e-6,0.013767132717524225
5.0,1,0.43235929728021405,0.014910953285515288,1.0158974253524055e-6,0.01491196918294064,5.795699085158498e-6,0.0149177648820258
5.0,1,0.43759378328611126,0.01640865736407076,1.069339491941322e-6,0.0164097267035627,6.500494137018923e-6,0.01641622719769972
5.0,1,0.44289164214860777,0.01760824751606623,1.1284232489483903e-6,0.017609375939315178,7.305995839254841e-6,0.01761668193515443
5.0,1,0.448253641109979,0.019194865747676836,1.1939847706680764e-6,0.019196059732447503,8.229294712757537e-6,0.01920428902716026
5.0,1,0.45368055670134644,0.02097241788151108,1.2670225210328483e-6,0.020973684904032112,9.29093407836551e-6,0.020982975838110478
5.0,1,0.45917317485513565,0.022970932881485193,1.3487367742342799e-6,0.022972281618259427,1.0515735134086226e-5,0.02298279735339351
5.0,1,0.4647322910188962,0.025226364079258528,1.440580639661168e-6,0.025227804659898188,1.1933852581027927e-5,0.025239738512479216
5.0,1,0.47035871027049925,0.027782171210278223,1.5443267476766981e-6,0.0277837155370259,1.3582135156038233e-5,0.027797297672181937
5.0,1,0.4760532474347298,0.030690982440866408,1.6621553112439446e-6,0.03069264459617765,1.5505892751776816e-5,0.030708150488929428
5.0,1,0.4818167272012907,0.034017144649627316,1.7967717209404444e-6,0.03401894142134826,1.776121041849583e-5,0.03403670263176675
5.0,1,0.4876499842442352,0.037839864492981296,1.9515654823979742e-6,0.03784181605846369,2.0418004622251936e-5,0.03786223406308595
5.0,1,0.4935538633428454,0.04225740677545269,2.13082785281377e-6,0.04225953760330551,2.3564096448226772e-5,0.04228310169975374
5.0,1,0.49952921950397416,0.047392704414833085,2.340054109775338e-6,0.04739504446894286,2.7310691726624755e-5,0.047422355160669484
5.0,1,0.5055769180858684,0.05340093191602501,2.586369898175064e-6,0.053403518285923185,3.1799827183285184e-5,0.05343531811310647
5.0,1,0.5116978349234909,0.060479839919887146,2.8791428329193217e-6,0.06048271906272006,3.721459195848994e-5,0.06051993365467855
5.0,1,0.5178928564553604,0.06888401574784572,3.2308762814070642e-6,0.06888724662412712,4.3793306882738384e-5,0.06893103993100987
5.0,1,0.5241628798519262,0.07894478916380648,3.6585425187847062e-6,0.07894844770632527,5.1849403088953374e-5,0.07900029710941422
5.0,1,0.5305088131454977,0.09109834529883051,4.185616875222392e-6,0.09110253091570573,6.179958154386403e-5,0.0911643304972496
5.0,1,0.5369315753617465,0.10592589462032086,4.845261005002362e-6,0.10593073988132586,7.420409219128394e-5,0.10600494397351715
5.0,1,0.543432096652801,0.12421172132519903,5.685448051552787e-6,0.12421740677325059,8.982482608554816e-5,0.12430723159933614
5.0,1,0.5500113184319522,0.14702793798222902,6.777484350014804e-6,0.14703471546657904,0.00010970955756872086,0.14714442502414776
5.0,1,0.5566701935099899,0.17585930877186523,8.23071081423322e-6,0.17586753948267947,0.00013531415695009814,0.17600285363962956
5.0,1,0.5634096862331905,0.21278822259922767,1.0218974676746833e-5,0.2127984415739044,0.00016867833176985986,0.21296711990567427
